"wavelength","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"883.2","-4.02E-6","9.81E-6","0","0","-8.04E-6","-4.68E-6","-7.59E-6","7.06E-6","0","6.7E-6","-2.23E-6","6.7E-6","7.09E-6","4.47E-6","-7.18E-6","2.32E-5","0","1.09E-5","1.12E-5","1.1E-5","8.93E-6","1.79E-5","0.003975","0.001994"
"884","8.05E-6","0","-1.26E-5","-1.34E-5","1.61E-5","4.68E-6","-3.8E-6","-7.06E-6","6.7E-6","2.23E-6","0","7.66E-6","5.91E-6","2.23E-6","1.44E-5","7.74E-6","0","0","1.56E-5","1.1E-5","1.34E-5","1.56E-5","0.003587","0.002062"
"884.7","8.13E-6","-4.96E-6","0","0","1.63E-5","4.73E-6","7.67E-6","-1.07E-5","4.51E-6","6.76E-6","0","6.76E-6","5.97E-6","-2.25E-6","7.26E-6","3.13E-5","0","0","1.13E-5","3.69E-6","9.02E-6","1.8E-5","0.003252","0.002141"
"885.5","4.13E-6","0","0","6.88E-6","-1.65E-5","4.8E-6","-7.79E-6","0","0","0","0","6.87E-6","9.7E-6","2.29E-6","-7.37E-6","1.59E-5","0","1.12E-5","9.16E-6","7.51E-6","6.87E-6","1.38E-5","0.002963","0.002203"
"886.3","4.19E-6","-5.11E-6","1.31E-5","-1.4E-5","0","0","7.91E-6","0","0","2.33E-6","0","2.99E-6","7.4E-6","-4.66E-6","-7.49E-6","0","0","2.83E-5","1.4E-5","1.14E-5","6.99E-6","1.63E-5","0.00269","0.002298"
"887","-4.23E-6","5.15E-6","-1.98E-5","-1.41E-5","8.45E-6","-9.83E-6","3.99E-6","3.71E-6","4.69E-6","-2.35E-6","-2.35E-6","6.03E-6","6.21E-6","4.69E-6","7.55E-6","-8.13E-6","0","1.14E-5","7.04E-6","1.15E-5","7.04E-6","1.64E-5","0.002419","0.002363"
"887.8","8.42E-6","-5.14E-6","-1.32E-5","0","1.68E-5","-9.79E-6","-3.97E-6","3.69E-6","-2.34E-6","4.68E-6","0","5.01E-6","8.66E-6","2.34E-6","-1.5E-5","0","-6.79E-6","2.28E-5","1.4E-5","3.83E-6","2.34E-6","1.64E-5","0.002132","0.002455"
"888.6","0","1.53E-5","0","-1.4E-5","1.67E-5","9.73E-6","3.95E-6","0","0","4.64E-6","6.96E-6","5.97E-6","8.6E-6","4.64E-6","0","-8.05E-6","0","1.7E-5","6.96E-6","3.8E-6","4.64E-6","1.16E-5","0.001952","0.00253"
"889.3","8.35E-6","-5.09E-6","-1.31E-5","0","0","0","0","-3.66E-6","0","2.32E-6","2.32E-6","5.95E-6","2.45E-6","0","7.46E-6","0","2.02E-5","-5.64E-6","6.94E-6","3.8E-6","6.94E-6","1.39E-5","0.001772","0.00261"
"890.1","4.21E-6","5.14E-6","-6.58E-6","0","2.53E-5","0","-1.19E-5","-1.11E-5","2.33E-6","2.33E-6","0","6.0E-6","7.41E-6","0","7.52E-6","8.1E-6","2.04E-5","5.69E-6","7.0E-6","3.83E-6","7.0E-6","2.1E-5","0.001592","0.002696"
"890.9","8.56E-6","1.04E-5","0","-1.43E-5","8.56E-6","-9.95E-6","0","0","2.37E-6","2.37E-6","-2.37E-6","5.09E-6","7.54E-6","0","-7.64E-6","8.23E-6","6.9E-6","1.16E-5","1.19E-5","1.95E-5","4.75E-6","1.66E-5","0.001464","0.002791"
"891.6","4.35E-6","0","-6.79E-6","-1.45E-5","8.69E-6","5.05E-6","0","-1.14E-5","-2.41E-6","2.41E-6","2.41E-6","5.17E-6","1.15E-5","-2.41E-6","0","1.67E-5","7.01E-6","0","7.23E-6","7.9E-6","7.23E-6","1.93E-5","0.001349","0.002881"
"892.4","8.75E-6","1.07E-5","0","-1.46E-5","1.75E-5","2.03E-5","4.13E-6","0","-2.43E-6","7.28E-6","0","5.2E-6","7.71E-6","0","0","2.52E-5","-7.05E-6","5.91E-6","7.28E-6","0","4.85E-6","1.7E-5","0.001207","0.002993"
"893.2","4.35E-6","5.31E-6","-6.8E-6","1.45E-5","-8.7E-6","0","8.21E-6","7.63E-6","-2.41E-6","2.41E-6","-7.24E-6","4.14E-6","5.11E-6","2.41E-6","1.55E-5","1.67E-5","7.02E-6","-5.88E-6","9.66E-6","3.96E-6","4.83E-6","1.45E-5","0.001108","0.003071"
"893.9","4.31E-6","-5.25E-6","-2.69E-5","7.18E-6","1.72E-5","0","-4.06E-6","-3.78E-6","2.39E-6","0","-2.39E-6","5.12E-6","1.14E-5","0","0","8.28E-6","0","2.33E-5","9.55E-6","3.91E-6","4.78E-6","1.67E-5","0.0009989","0.00316"
"894.7","-4.29E-6","-5.23E-6","-1.34E-5","7.15E-6","8.58E-6","0","4.05E-6","-3.76E-6","4.75E-6","2.38E-6","0","2.04E-6","8.81E-6","0","1.53E-5","1.65E-5","0","2.32E-5","9.51E-6","7.8E-6","9.51E-6","1.19E-5","0.0009112","0.003252"
"895.5","4.32E-6","5.27E-6","-1.35E-5","0","2.59E-5","5.03E-6","-4.08E-6","3.79E-6","0","0","-2.39E-6","4.1E-6","6.34E-6","-7.18E-6","-7.72E-6","1.66E-5","6.97E-6","1.75E-5","2.39E-6","0","2.39E-6","9.58E-6","0.0008502","0.003365"
"896.2","0","0","0","7.33E-6","8.8E-6","5.12E-6","0","-7.72E-6","-2.44E-6","4.88E-6","2.44E-6","6.27E-6","7.74E-6","-2.44E-6","0","8.46E-6","7.1E-6","0","9.75E-6","8.0E-6","4.88E-6","1.71E-5","0.0007855","0.003494"
"897","4.46E-6","5.44E-6","-6.97E-6","0","-1.78E-5","1.04E-5","0","3.91E-6","-2.47E-6","7.42E-6","-2.47E-6","4.24E-6","5.24E-6","-2.47E-6","0","0","0","1.21E-5","9.89E-6","1.22E-5","9.89E-6","1.73E-5","0.0007205","0.00359"
"897.8","-8.89E-6","0","-6.94E-6","-1.48E-5","0","1.55E-5","0","0","2.47E-6","4.93E-6","-2.47E-6","4.23E-6","5.22E-6","2.47E-6","7.93E-6","-8.54E-6","0","1.2E-5","4.93E-6","1.62E-5","7.4E-6","9.86E-6","0.000678","0.00369"
"898.5","0","5.32E-6","0","-2.18E-5","0","-5.07E-6","-4.12E-6","0","-2.42E-6","7.27E-6","0","6.23E-6","7.69E-6","2.42E-6","0","8.39E-6","-7.04E-6","1.77E-5","1.7E-5","1.59E-5","7.27E-6","9.69E-6","0.0006037","0.003801"
"899.3","0","5.2E-6","6.66E-6","-7.11E-6","0","-4.96E-6","-4.02E-6","-1.12E-5","2.37E-6","2.37E-6","7.1E-6","3.04E-6","6.26E-6","-2.37E-6","-7.62E-6","-1.64E-5","6.88E-6","2.31E-5","0","3.88E-6","9.46E-6","1.18E-5","0.0005602","0.00388"
"900.1","0","-5.13E-6","-1.31E-5","7.01E-6","-8.41E-6","4.89E-6","0","-1.11E-5","2.33E-6","6.99E-6","0","5.0E-6","4.94E-6","0","0","-8.09E-6","1.36E-5","-5.68E-6","9.32E-6","1.15E-5","4.66E-6","1.4E-5","0.0005261","0.004009"
"900.8","4.2E-6","1.54E-5","0","7.01E-6","-8.41E-6","-4.89E-6","0","-3.69E-6","0","-2.33E-6","2.33E-6","8.0E-6","7.41E-6","-2.33E-6","0","-1.62E-5","1.36E-5","1.14E-5","1.17E-5","1.15E-5","4.67E-6","1.4E-5","0.0004974","0.004115"
"901.6","0","0","-6.67E-6","0","0","0","4.03E-6","0","0","2.37E-6","-2.37E-6","3.04E-6","7.52E-6","-2.37E-6","0","0","1.38E-5","0","4.73E-6","7.76E-6","2.37E-6","1.89E-5","0.0004615","0.004252"
"902.4","-4.35E-6","5.3E-6","-6.79E-6","0","8.7E-6","-5.06E-6","0","-3.81E-6","0","-2.41E-6","0","1.04E-6","7.67E-6","-4.83E-6","-7.76E-6","8.36E-6","0","0","4.83E-6","1.58E-5","2.41E-6","1.45E-5","0.0004296","0.004399"
"903.1","8.81E-6","5.37E-6","-6.88E-6","-1.47E-5","1.76E-5","5.12E-6","-1.25E-5","-1.16E-5","0","4.89E-6","-2.45E-6","3.14E-6","5.18E-6","2.45E-6","7.86E-6","-8.47E-6","-1.42E-5","-5.95E-6","4.89E-6","8.0E-6","4.89E-6","1.47E-5","0.0004063","0.004515"
"903.9","0","1.61E-5","-2.06E-5","-7.34E-6","0","1.02E-5","-8.31E-6","-3.86E-6","0","2.45E-6","-2.45E-6","5.24E-6","6.47E-6","2.45E-6","0","8.47E-6","0","2.38E-5","7.34E-6","4.0E-6","7.34E-6","9.78E-6","0.0003839","0.004664"
"904.6","8.73E-6","5.32E-6","-1.36E-5","-1.45E-5","8.73E-6","5.07E-6","-4.12E-6","-3.83E-6","0","0","0","2.08E-6","5.13E-6","4.85E-6","0","8.39E-6","1.41E-5","5.9E-6","2.42E-6","1.19E-5","4.85E-6","1.21E-5","0.0003614","0.00483"
"905.4","4.33E-6","0","-2.03E-5","7.22E-6","8.67E-6","-5.04E-6","-8.18E-6","-7.6E-6","-2.4E-6","-4.81E-6","0","3.09E-6","6.36E-6","2.4E-6","-1.55E-5","0","0","5.86E-6","2.4E-6","1.18E-5","2.4E-6","1.44E-5","0.0003489","0.004955"
"906.2","8.64E-6","0","0","0","8.64E-6","-1.01E-5","8.15E-6","-1.52E-5","4.79E-6","0","-2.4E-6","3.08E-6","6.35E-6","2.4E-6","0","1.66E-5","2.09E-5","1.75E-5","0","1.18E-5","4.79E-6","1.68E-5","0.0003139","0.005093"
"906.9","4.36E-6","1.6E-5","6.82E-6","1.45E-5","0","-5.07E-6","0","-7.65E-6","0","0","-4.84E-6","4.15E-6","6.41E-6","2.42E-6","0","0","2.11E-5","1.18E-5","1.21E-5","1.19E-5","0","1.21E-5","0.0003203","0.005268"
"907.7","8.88E-6","5.41E-6","0","0","0","-1.03E-5","1.26E-5","1.17E-5","-2.47E-6","2.47E-6","2.47E-6","5.28E-6","7.83E-6","4.93E-6","7.92E-6","2.56E-5","0","2.4E-5","9.86E-6","1.21E-5","4.93E-6","7.4E-6","0.0002911","0.005409"
"908.5","1.35E-5","1.65E-5","0","-7.51E-6","0","5.24E-6","0","-7.91E-6","-2.51E-6","1.0E-5","-5.01E-6","3.22E-6","3.98E-6","2.51E-6","8.05E-6","8.67E-6","1.45E-5","1.22E-5","0","1.23E-5","5.01E-6","1.0E-5","0.0002927","0.005593"
"909.2","4.55E-6","5.54E-6","-7.1E-6","0","0","-5.29E-6","4.29E-6","0","0","7.58E-6","0","3.25E-6","4.01E-6","-2.53E-6","-8.12E-6","1.75E-5","2.2E-5","1.23E-5","2.53E-6","-1.24E-5","0","7.58E-6","0.0002755","0.005749"
"910","0","5.52E-6","-1.41E-5","0","-9.05E-6","1.05E-5","1.28E-5","3.97E-6","-5.03E-6","5.03E-6","0","3.23E-6","5.32E-6","-2.51E-6","0","8.7E-6","7.3E-6","0","7.54E-6","2.06E-5","5.03E-6","1.01E-5","0.0002626","0.005902"
"910.8","-4.48E-6","1.64E-5","-2.1E-5","7.46E-6","2.69E-5","0","0","-1.18E-5","-2.49E-6","2.49E-6","0","3.2E-6","5.27E-6","-4.97E-6","0","0","2.17E-5","1.82E-5","4.97E-6","8.14E-6","2.49E-6","7.46E-6","0.0002435","0.006097"
"911.5","0","0","0","-7.41E-6","8.9E-6","5.17E-6","-4.2E-6","-3.9E-6","-4.94E-6","2.47E-6","-7.41E-6","1.06E-6","3.93E-6","4.94E-6","-2.38E-5","8.55E-6","7.17E-6","0","7.41E-6","1.21E-5","2.47E-6","9.89E-6","0.0002403","0.006251"
"912.3","8.94E-6","1.09E-5","-1.4E-5","0","8.94E-6","-5.2E-6","4.22E-6","-3.92E-6","-2.48E-6","2.48E-6","-2.48E-6","3.19E-6","2.63E-6","0","0","-8.59E-6","0","1.21E-5","7.45E-6","1.63E-5","2.48E-6","9.93E-6","0.0002268","0.006438"
"913.1","-9.07E-6","1.66E-5","-7.09E-6","0","-9.07E-6","0","0","-3.98E-6","0","0","2.52E-6","4.32E-6","2.67E-6","0","0","-8.72E-6","1.46E-5","1.84E-5","1.01E-5","1.65E-5","1.01E-5","1.26E-5","0.0002269","0.00662"
"913.8","4.62E-6","-5.63E-6","-2.17E-5","1.54E-5","0","0","0","-4.05E-6","-2.57E-6","-5.13E-6","-2.57E-6","3.3E-6","8.16E-6","7.7E-6","0","8.88E-6","0","6.24E-6","1.28E-5","2.52E-5","-2.57E-6","7.7E-6","0.0002112","0.006827"
"914.6","9.36E-6","5.71E-6","0","7.8E-6","-1.87E-5","-1.09E-5","4.41E-6","8.21E-6","0","-2.6E-6","2.6E-6","2.23E-6","5.51E-6","2.6E-6","1.67E-5","9.0E-6","1.51E-5","0","1.04E-5","1.28E-5","7.81E-6","1.04E-5","0.0002089","0.007059"
"915.3","0","5.73E-6","-7.34E-6","1.57E-5","9.39E-6","5.46E-6","-4.43E-6","8.24E-6","-2.61E-6","0","0","2.24E-6","4.15E-6","0","8.38E-6","0","1.51E-5","0","7.83E-6","8.54E-6","7.83E-6","7.83E-6","0.0002079","0.007239"
"916.1","0","0","-7.28E-6","-7.77E-6","-9.32E-6","0","-8.8E-6","4.09E-6","2.59E-6","2.59E-6","0","2.22E-6","8.24E-6","-2.59E-6","0","-8.96E-6","0","1.89E-5","1.56E-5","4.24E-6","5.19E-6","5.19E-6","0.0001896","0.007457"
"916.9","0","1.13E-5","-1.45E-5","-7.71E-6","9.26E-6","0","-4.37E-6","0","-2.57E-6","0","-2.57E-6","2.2E-6","9.53E-6","2.57E-6","1.65E-5","8.9E-6","2.24E-5","0","1.03E-5","8.41E-6","5.14E-6","7.72E-6","0.0001847","0.007621"
"917.6","-4.63E-6","5.64E-6","0","0","9.25E-6","0","-4.37E-6","4.06E-6","2.57E-6","5.14E-6","2.57E-6","4.41E-6","6.8E-6","2.57E-6","0","1.78E-5","-1.49E-5","1.88E-5","5.14E-6","4.21E-6","2.57E-6","1.03E-5","0.0001813","0.007866"
"918.4","9.34E-6","5.7E-6","-7.3E-6","-1.56E-5","9.34E-6","0","-4.41E-6","0","-2.6E-6","0","-5.19E-6","2.23E-6","8.25E-6","-2.6E-6","1.67E-5","-1.8E-5","1.51E-5","-6.31E-6","1.04E-5","8.49E-6","7.79E-6","1.3E-5","0.000178","0.008094"
"919.2","4.76E-6","0","1.49E-5","-7.94E-6","0","-1.11E-5","4.49E-6","-4.18E-6","0","-2.65E-6","0","3.4E-6","8.41E-6","2.65E-6","-8.5E-6","-9.16E-6","1.54E-5","0","7.94E-6","4.33E-6","2.65E-6","7.94E-6","0.0001677","0.008321"
"919.9","0","-5.91E-6","1.52E-5","0","-9.7E-6","0","9.15E-6","4.25E-6","0","2.7E-6","2.7E-6","-1.16E-6","8.57E-6","0","-1.73E-5","0","0","6.55E-6","5.4E-6","4.41E-6","2.7E-6","2.7E-6","0.0001691","0.008562"
"920.7","0","5.98E-6","7.66E-6","0","2.94E-5","1.14E-5","0","-8.6E-6","0","0","0","1.17E-6","8.66E-6","2.73E-6","0","9.42E-6","0","-6.62E-6","8.18E-6","8.91E-6","2.73E-6","5.45E-6","0.000162","0.008804"
"921.4","0","-5.99E-6","-7.67E-6","8.18E-6","0","0","-4.63E-6","0","-5.46E-6","2.73E-6","0","2.34E-6","4.34E-6","5.46E-6","2.63E-5","0","1.58E-5","6.63E-6","1.09E-5","4.46E-6","8.2E-6","5.46E-6","0.0001677","0.009065"
"922.2","4.88E-6","-5.95E-6","1.53E-5","0","0","0","4.61E-6","4.28E-6","0","-2.72E-6","0","0","2.88E-6","8.15E-6","8.72E-6","0","2.36E-5","1.98E-5","5.43E-6","8.88E-6","8.15E-6","1.09E-5","0.0001631","0.009316"
"923","0","1.78E-5","-7.62E-6","-1.63E-5","2.93E-5","5.67E-6","4.6E-6","0","5.42E-6","-2.71E-6","5.42E-6","2.32E-6","4.3E-6","-2.71E-6","1.74E-5","0","1.57E-5","6.59E-6","1.63E-5","1.33E-5","0","1.35E-5","0.0001557","0.00958"
"923.7","4.9E-6","-5.98E-6","7.66E-6","-8.17E-6","9.8E-6","1.14E-5","-1.85E-5","-1.29E-5","8.17E-6","0","0","0","5.76E-6","2.72E-6","0","-1.88E-5","2.37E-5","6.62E-6","1.09E-5","1.34E-5","8.17E-6","8.17E-6","0.0001493","0.009813"
"924.5","-9.96E-6","6.07E-6","-7.78E-6","8.3E-6","9.96E-6","1.16E-5","4.7E-6","0","-2.77E-6","0","-2.77E-6","0","1.47E-6","-2.77E-6","8.89E-6","9.58E-6","1.61E-5","1.35E-5","0","1.36E-5","1.11E-5","5.53E-6","0.0001482","0.0101"
"925.2","-5.08E-6","0","0","0","1.02E-5","0","0","-8.91E-6","5.65E-6","0","2.83E-6","1.21E-6","0","0","1.81E-5","9.77E-6","8.19E-6","6.87E-6","2.83E-6","4.62E-6","5.65E-6","2.83E-6","0.0001477","0.01042"
"926","1.04E-5","0","-1.62E-5","-1.73E-5","0","6.02E-6","0","-4.54E-6","0","0","2.88E-6","1.24E-6","6.1E-6","-2.88E-6","1.85E-5","-9.96E-6","1.67E-5","0","1.15E-5","4.71E-6","5.76E-6","8.65E-6","0.0001432","0.01069"
"926.8","-5.23E-6","-6.38E-6","1.64E-5","-1.74E-5","1.05E-5","0","-4.94E-6","4.59E-6","0","2.91E-6","0","4.99E-6","6.17E-6","0","1.87E-5","1.01E-5","-8.44E-6","0","1.46E-5","1.43E-5","8.74E-6","1.17E-5","0.0001429","0.011"
"927.5","-5.23E-6","6.38E-6","0","0","1.05E-5","-6.08E-6","-9.87E-6","-4.59E-6","-5.83E-6","2.91E-6","0","4.99E-6","3.09E-6","-2.91E-6","-9.34E-6","0","8.44E-6","7.07E-6","1.75E-5","9.51E-6","1.17E-5","5.83E-6","0.0001429","0.01131"
"928.3","-5.21E-6","-6.36E-6","-2.44E-5","8.69E-6","2.09E-5","-6.06E-6","-4.92E-6","-4.57E-6","-2.9E-6","0","-2.9E-6","1.24E-6","1.54E-6","0","9.31E-6","-2.01E-5","0","1.41E-5","8.7E-6","1.9E-5","0","5.8E-6","0.0001309","0.01159"
"929.1","0","-6.36E-6","8.15E-6","0","-1.04E-5","1.21E-5","-4.92E-6","4.57E-6","-2.9E-6","0","-5.8E-6","2.48E-6","1.54E-6","0","-9.31E-6","0","8.41E-6","2.82E-5","8.7E-6","1.42E-5","2.9E-6","5.8E-6","0.0001252","0.01191"
"929.8","0","6.43E-6","8.24E-6","0","1.06E-5","-6.13E-6","-4.98E-6","4.63E-6","-5.86E-6","2.93E-6","8.8E-6","3.77E-6","0","2.93E-6","-9.42E-6","-1.01E-5","-1.7E-5","0","1.17E-5","0","2.93E-6","1.17E-5","0.0001267","0.01222"
"930.6","0","1.32E-5","0","9.0E-6","1.08E-5","0","0","-9.47E-6","-6.0E-6","6.0E-6","6.0E-6","1.29E-6","3.18E-6","-3.0E-6","2.89E-5","-2.08E-5","1.74E-5","-7.29E-6","1.2E-5","2.94E-5","1.2E-5","1.2E-5","0.0001315","0.01255"
"931.3","1.11E-5","0","8.69E-6","0","1.11E-5","-1.29E-5","1.05E-5","9.75E-6","-3.09E-6","-3.09E-6","3.09E-6","1.33E-6","3.27E-6","0","-9.93E-6","0","-8.97E-6","1.5E-5","1.55E-5","1.52E-5","6.19E-6","9.28E-6","0.0001294","0.01289"
"932.1","5.73E-6","-1.4E-5","1.79E-5","0","-1.15E-5","6.66E-6","-5.41E-6","-5.03E-6","0","3.19E-6","-3.19E-6","1.37E-6","5.06E-6","0","-1.02E-5","0","0","7.74E-6","6.38E-6","2.08E-5","9.57E-6","1.28E-5","0.0001293","0.01325"
"932.9","1.17E-5","0","-9.14E-6","-9.75E-6","-2.34E-5","6.8E-6","-1.1E-5","0","0","3.26E-6","-3.26E-6","1.4E-6","5.18E-6","3.26E-6","-2.09E-5","2.25E-5","0","2.37E-5","9.78E-6","0","0","3.26E-6","0.0001342","0.01361"
"933.6","5.93E-6","7.23E-6","1.85E-5","-9.88E-6","2.37E-5","6.9E-6","-5.6E-6","1.04E-5","-9.91E-6","6.61E-6","-3.3E-6","1.42E-6","0","-3.3E-6","1.06E-5","0","-9.57E-6","2.4E-5","1.65E-5","1.08E-5","3.3E-6","3.3E-6","0.0001317","0.01397"
"934.4","0","-7.33E-6","-1.88E-5","-1.0E-5","-2.41E-5","6.99E-6","0","1.58E-5","3.34E-6","0","0","2.87E-6","0","0","0","-1.16E-5","0","8.12E-6","1.67E-5","1.09E-5","1.0E-5","6.69E-6","0.0001312","0.01433"
"935.1","6.15E-6","7.5E-6","9.6E-6","-1.02E-5","0","-1.43E-5","-1.16E-5","0","-6.83E-6","-3.42E-6","-3.42E-6","1.46E-6","1.81E-6","-3.42E-6","2.2E-5","-1.18E-5","-9.91E-6","8.31E-6","1.37E-5","5.59E-6","-3.42E-6","6.83E-6","0.0001296","0.01468"
"935.9","6.38E-6","-1.56E-5","-9.97E-6","-1.06E-5","3.83E-5","0","0","0","-7.09E-6","3.54E-6","-1.06E-5","3.04E-6","1.88E-6","-3.54E-6","2.28E-5","-2.45E-5","2.06E-5","1.73E-5","1.42E-5","1.74E-5","7.09E-6","1.77E-5","0.0001208","0.01504"
"936.7","1.35E-5","-8.2E-6","-2.1E-5","0","-1.35E-5","0","-6.34E-6","0","-3.74E-6","-3.74E-6","0","0","1.98E-6","0","2.4E-5","-2.59E-5","-1.08E-5","1.82E-5","1.12E-5","2.45E-5","3.74E-6","7.47E-6","0.0001225","0.0154"
"937.4","2.86E-5","0","1.12E-5","1.19E-5","1.43E-5","-1.66E-5","-6.74E-6","-6.27E-6","-7.94E-6","-7.94E-6","7.94E-6","0","6.31E-6","0","1.28E-5","1.37E-5","-2.3E-5","0","1.59E-5","6.49E-6","3.97E-6","1.19E-5","0.0001455","0.01575"
"938.2","-7.56E-6","9.22E-6","2.36E-5","-1.26E-5","0","0","-1.43E-5","6.63E-6","0","0","4.21E-6","0","8.91E-6","8.42E-6","0","-2.91E-5","-1.22E-5","1.02E-5","1.68E-5","6.87E-6","4.21E-6","1.68E-5","0.0001406","0.01614"
"939","2.37E-5","-9.64E-6","-2.47E-5","-2.64E-5","-3.16E-5","9.19E-6","-7.46E-6","0","0","-4.4E-6","4.4E-6","5.66E-6","6.99E-6","0","1.41E-5","-3.04E-5","0","2.14E-5","1.32E-5","2.16E-5","8.8E-6","4.4E-6","0.0001471","0.01651"
"939.7","1.63E-5","0","2.54E-5","0","0","0","0","-7.13E-6","0","-4.53E-6","4.53E-6","7.76E-6","-4.79E-6","0","2.9E-5","1.56E-5","1.31E-5","1.1E-5","9.05E-6","2.96E-5","0","1.36E-5","0.0001484","0.01685"
"940.5","1.66E-5","-1.01E-5","0","0","1.66E-5","9.63E-6","1.56E-5","1.45E-5","4.6E-6","0","0","0","0","4.6E-6","4.43E-5","0","0","1.12E-5","1.38E-5","3.01E-5","0","9.21E-6","0.000148","0.01714"
"941.2","8.41E-6","0","0","4.2E-5","-1.68E-5","1.96E-5","1.59E-5","-7.38E-6","4.67E-6","0","0","-2.0E-6","0","4.67E-6","0","0","2.71E-5","3.41E-5","1.4E-5","1.53E-5","9.34E-6","1.4E-5","0.0001561","0.01751"
"942","-8.57E-6","-1.05E-5","4.02E-5","1.43E-5","0","0","-8.08E-6","-7.51E-6","9.52E-6","9.52E-6","1.43E-5","2.04E-6","2.52E-6","0","-1.53E-5","1.65E-5","-2.76E-5","-1.16E-5","9.52E-6","2.34E-5","4.76E-6","1.43E-5","0.0001438","0.01783"
"942.8","8.79E-6","0","0","2.93E-5","1.76E-5","0","1.66E-5","0","0","-4.88E-6","0","-2.09E-6","0","4.88E-6","-3.14E-5","0","-2.84E-5","-1.19E-5","1.95E-5","2.4E-5","-4.88E-6","9.77E-6","0.000135","0.01817"
"943.5","1.81E-5","1.1E-5","-2.82E-5","-1.51E-5","0","2.1E-5","0","-1.58E-5","5.02E-6","-5.02E-6","1.01E-5","4.31E-6","2.66E-6","0","1.61E-5","1.74E-5","0","2.44E-5","1.51E-5","3.28E-5","5.02E-6","1.01E-5","0.0001486","0.0185"
"944.3","2.76E-5","2.25E-5","0","-3.07E-5","0","0","8.69E-6","0","0","0","1.54E-5","8.77E-6","0","0","3.29E-5","-1.77E-5","-1.49E-5","3.73E-5","2.05E-5","8.37E-6","1.02E-5","1.02E-5","0.0001381","0.01883"
"945","2.76E-5","1.12E-5","1.44E-5","0","-3.69E-5","1.07E-5","8.69E-6","8.08E-6","0","-5.13E-6","5.13E-6","4.39E-6","2.71E-6","5.13E-6","1.65E-5","-1.77E-5","-4.46E-5","1.25E-5","2.05E-5","0","1.03E-5","2.56E-5","0.0001384","0.01914"
"945.8","0","0","1.42E-5","1.51E-5","-1.82E-5","-2.11E-5","-2.57E-5","7.96E-6","5.05E-6","1.01E-5","1.01E-5","2.16E-6","-2.67E-6","-5.05E-6","0","-3.49E-5","-1.46E-5","-1.23E-5","2.02E-5","8.25E-6","0","1.52E-5","0.0001363","0.01938"
"946.6","1.77E-5","3.24E-5","1.38E-5","1.48E-5","1.77E-5","2.06E-5","0","1.55E-5","4.92E-6","0","-4.92E-6","4.22E-6","5.21E-6","0","4.74E-5","5.11E-5","1.43E-5","0","1.48E-5","0","0","4.92E-6","0.000136","0.01969"
"947.3","0","1.05E-5","2.69E-5","1.44E-5","0","-2.0E-5","-8.13E-6","7.56E-6","-4.79E-6","4.79E-6","-9.58E-6","0","5.07E-6","0","0","0","2.78E-5","1.17E-5","4.79E-6","2.35E-5","0","-4.79E-6","0.0001232","0.0199"
"948.1","8.47E-6","1.03E-5","-2.65E-5","-2.82E-5","0","9.85E-6","-7.99E-6","0","0","-4.71E-6","-9.41E-6","4.03E-6","4.98E-6","9.41E-6","0","0","1.37E-5","3.44E-5","1.41E-5","3.08E-5","0","4.71E-6","0.0001241","0.02016"
"948.8","8.43E-6","-1.03E-5","0","0","0","0","0","0","0","-1.4E-5","9.36E-6","4.01E-6","2.48E-6","1.4E-5","-1.51E-5","1.62E-5","1.36E-5","1.14E-5","2.34E-5","1.53E-5","4.68E-6","9.36E-6","0.0001173","0.02039"
"949.6","8.42E-6","-1.03E-5","0","-1.4E-5","1.68E-5","-9.79E-6","0","2.22E-5","9.36E-6","0","-4.68E-6","2.01E-6","0","0","-1.5E-5","-1.62E-5","-1.36E-5","2.28E-5","1.41E-5","7.65E-6","1.41E-5","9.36E-6","0.0001204","0.02058"
"950.4","2.52E-5","-2.05E-5","1.31E-5","0","0","-2.93E-5","1.59E-5","1.48E-5","-1.87E-5","-4.68E-6","0","4.01E-6","4.95E-6","0","0","1.62E-5","1.36E-5","1.14E-5","1.87E-5","3.06E-5","9.35E-6","1.87E-5","0.0001112","0.02066"
"951.1","0","0","-2.6E-5","1.38E-5","0","-9.66E-6","0","2.19E-5","4.62E-6","-9.25E-6","-4.62E-6","0","7.35E-6","0","-4.45E-5","0","-2.68E-5","1.12E-5","1.85E-5","7.55E-6","-4.62E-6","9.25E-6","0.0001159","0.02085"
"951.9","0","9.88E-6","0","-2.7E-5","3.24E-5","-9.42E-6","1.53E-5","7.11E-6","-4.51E-6","-9.02E-6","0","0","0","-4.51E-6","4.34E-5","-1.56E-5","0","1.1E-5","4.51E-6","1.47E-5","9.02E-6","1.35E-5","0.0001102","0.02092"
"952.7","3.14E-5","0","0","-1.31E-5","3.14E-5","-1.83E-5","0","0","-4.37E-6","4.37E-6","0","1.87E-6","4.62E-6","8.73E-6","0","1.51E-5","1.27E-5","1.06E-5","8.73E-6","2.14E-5","-4.37E-6","8.73E-6","0.000101","0.02088"
